RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
231,231,2026-02-06 22:40:19.2511897,245,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2364,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""ErrorCode"",""#text"":""0x0""},{""@Name"":""MachineSize_Before"",""#text"":""2097152""},{""@Name"":""MachineJournalSize_Before"",""#text"":""0""},{""@Name"":""DeploymentSize_Before"",""#text"":""1048576""},{""@Name"":""DeploymentJournalSize_Before"",""#text"":""0""},{""@Name"":""MachineSize_After"",""#text"":""2097152""},{""@Name"":""MachineJournalSize_After"",""#text"":""0""},{""@Name"":""DeploymentSize_After"",""#text"":""1048576""},{""@Name"":""DeploymentJournalSize_After"",""#text"":""262144""},{""@Name"":""MaintenancePerformed"",""#text"":""0xD3""}]}}"
232,232,2026-02-06 22:40:19.8563343,269,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2364,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
233,233,2026-02-06 22:40:20.7653673,216,Info,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2364,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""ProcessId"",""#text"":""2344""}}}"
234,234,2026-02-06 22:40:21.5225399,231,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2360,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x1""}}}"
235,235,2026-02-06 22:40:40.9213113,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
236,236,2026-02-06 22:40:58.1406859,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3244,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
237,237,2026-02-06 22:40:58.2233074,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4336,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
238,238,2026-02-06 22:40:58.2423627,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4336,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
239,239,2026-02-06 22:40:58.3084999,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,4484,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
240,240,2026-02-06 22:40:58.8859104,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
241,241,2026-02-06 22:41:02.7312830,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3244,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
242,242,2026-02-06 22:41:06.1419472,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
243,243,2026-02-06 22:41:06.1693814,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
244,244,2026-02-06 22:41:06.1884344,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
245,245,2026-02-06 22:41:06.5499683,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3244,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
246,246,2026-02-06 22:43:01.4801090,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
247,247,2026-02-06 22:43:07.4343190,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,3352,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
248,248,2026-02-06 22:46:07.9324551,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4420,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
249,249,2026-02-06 22:46:07.9793523,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4420,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
250,250,2026-02-06 22:46:08.0268397,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2860,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
251,251,2026-02-06 22:46:14.2804764,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2860,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
252,252,2026-02-06 22:46:15.5561702,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2860,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
253,253,2026-02-06 22:46:33.2234795,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5524,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
254,254,2026-02-06 22:48:06.9451658,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2860,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
255,255,2026-02-06 22:48:12.7476711,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2860,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
256,256,2026-02-06 22:52:19.7027036,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4336,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
257,257,2026-02-06 22:52:19.7643384,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4336,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
258,258,2026-02-06 22:52:19.9090766,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5656,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
259,259,2026-02-06 22:52:31.8229613,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5656,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
260,260,2026-02-06 22:52:37.8991875,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5656,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
261,261,2026-02-06 22:53:22.4646306,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2860,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
262,262,2026-02-06 22:57:28.5798781,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
263,263,2026-02-06 22:57:34.9253811,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4336,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
264,264,2026-02-06 22:57:34.9697383,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4336,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
265,265,2026-02-06 22:57:35.0195707,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2072,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
266,266,2026-02-06 22:57:35.2945793,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2072,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
267,267,2026-02-06 22:57:35.4445295,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,2072,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
268,268,2026-02-06 22:57:41.7605753,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
269,269,2026-02-06 22:58:21.7420329,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
270,270,2026-02-06 22:58:22.1080704,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
271,271,2026-02-06 22:58:23.5762178,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
272,272,2026-02-06 22:58:24.0886394,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
273,273,2026-02-06 22:59:51.5257256,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4420,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
274,274,2026-02-06 22:59:51.6002824,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,3256,4420,WIN-IGJLHARSET8,1,S-1-5-21-2536040012-3163820203-994092140-500,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""3256""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
275,275,2026-02-06 22:59:51.6512680,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
276,276,2026-02-06 22:59:51.9739651,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
277,277,2026-02-06 22:59:52.0605885,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
278,278,2026-02-06 22:59:52.5092867,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6608,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
279,279,2026-02-06 22:59:53.1579634,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6704,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
280,280,2026-02-06 22:59:53.4695647,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5804,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
281,281,2026-02-06 22:59:53.5011894,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5804,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
282,282,2026-02-06 22:59:53.5108506,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5804,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
283,283,2026-02-06 22:59:53.9159630,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,6312,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
284,284,2026-02-06 23:12:42.2685841,242,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5300,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""TimeoutMSec"",""#text"":""5000""},{""@Name"":""ElapsedTimeMSec"",""#text"":""0""}]}}"
285,285,2026-02-06 23:12:42.2685858,243,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2344,5300,WIN-IGJLHARSET8,1,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""TimeoutMSec"",""#text"":""5000""},{""@Name"":""ElapsedTimeMSec"",""#text"":""0""}]}}"
